40,6.7,2.937970127,3.08664,86.4,0,0,0,0,0.064180977,0.064180977,0.009321666,0.002450396,17.22808239,17.22808239,18.59585216,35.4371957,43.56647405,43.56647405,22.53937531,36.0244747
41,6.7,3.059016558,5.65884,92.4,0,0,0,0,0.012291917,0.012291917,0.004366396,0,7.784188835,7.784188835,7.784188835,15.64756832,18.79939823,18.79939823,11.73155597,16.14052163
42,7.4,3.884840695,5.1444,94.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8.1,4.695491572,5.65884,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,8.8,5.486539386,4.62996,94.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,9.1,4.180729655,5.65884,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,9.3,6.095611045,4.11552,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,9.6,6.447883414,4.11552,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,9.6,6.454359795,4.11552,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,9.5,6.339801304,3.08664,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,9.5,4.70371052,4.11552,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,9.2,-0.830446907,5.1444,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,8.7,3.686268948,3.60108,95.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,7.7,-8.797083272,3.08664,97.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,7.4,-11.71446881,2.5722,94.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,7.7,-9.308479972,5.1444,97.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,7.9,-11.50031385,5.1444,95.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,8.6,-6.625763983,4.62996,92.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,8.8,-10.8123408,4.11552,93,0,0,0.077901411,0.045611095,0.024232323,0.024232323,0,0,19.51142639,19.51142639,47.37150541,45.22522475,28.53713685,28.53713685,19.51142639,39.59266384
59,9.3,-7.993198096,3.08664,93.2,0,0,0.311368564,0.209806268,0.187452324,0.187452324,0,0,41.35841746,41.35841746,92.55568383,96.19883934,71.30304877,71.30304877,41.35841746,84.88633764
60,11.2,-7.91032177,4.62996,87.4,0,0,0.655996221,0.500573378,0.663640979,0.663640979,0,0,66.25684994,66.25684994,131.7715802,152.7145363,132.5979104,132.5979104,66.25684994,137.4302843
61,11.6,0.716479451,3.60108,86.3,0,0,0.977686637,0.847071782,1.666543256,1.666543256,0,0,94.74377307,94.74377307,162.6860242,213.9592742,213.9368925,213.9368925,94.74377307,198.1140511
62,11.7,-4.908881813,4.11552,87.6,0,0,0.656768104,0.674823624,2.194428373,2.194428373,0,0,102.3443926,102.3443926,149.0657358,224.4177646,250.9281929,250.9281929,102.6892398,214.9722166
63,11.4,-7.112562871,3.08664,88.7,0,0,0.082158658,0.150181042,1.245540363,1.245540363,0,0,75.25323166,75.25323166,93.11320861,159.5984982,191.706223,191.706223,85.20267847,158.0920473
64,10.9,-7.568078756,4.11552,89.8,0,0,0,0,0.587978737,0.587978737,0.08500214,0.023528976,51.92214658,51.92214658,56.06559747,106.8358345,131.7102099,131.7102099,67.95431782,108.619374
65,10,-0.595538502,4.11552,92,0,0,0,0,0.034162544,0.034162544,0.012117218,0,12.9653477,12.9653477,12.9653477,26.0684456,31.33829674,31.33829674,19.54022172,26.8918483
66,9.3,-3.142246004,3.08664,93.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,9,-7.10845627,4.11552,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,8.5,-7.482995013,2.5722,95.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,8.2,-9.70743428,3.08664,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,8.3,-7.405638906,4.11552,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,8.5,1.940923746,3.08664,97.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,9,5.797203396,4.11552,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,9.1,5.898660259,3.60108,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,9.5,6.302479504,4.62996,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,9.5,6.272263944,4.11552,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,9.7,6.439730997,5.65884,93.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,9.6,6.285804981,4.62996,93.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,9.1,5.687922347,6.17328,93.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,8.8,5.306411079,5.65884,91.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,8.7,5.126163864,6.17328,90.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,8.7,5.069044947,5.1444,88.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,8.7,5.029955166,4.62996,88.9,0,0,0.003215767,0.001885646,0.000992416,0.000992416,0,0,3.970401803,3.970401803,9.630807326,9.19853173,5.793611188,5.793611188,3.970401803,8.057941457
83,8.8,5.092028752,5.1444,86.1,0,0,0.029018954,0.019587932,0.017388092,0.017388092,0,0,12.66220363,12.66220363,28.28916322,29.42243884,21.75871276,21.75871276,12.66220363,25.99573218
84,8.9,5.175450775,4.62996,84.8,0,0,0.084787894,0.064839866,0.085463024,0.085463024,0,0,23.92068588,23.92068588,47.4621624,55.05585731,47.66507385,47.66507385,23.92068588,49.63670966
85,8.7,4.984588056,4.62996,86,0,0,0.08437083,0.073312202,0.143322137,0.143322137,0,0,28.02089931,28.02089931,47.95594761,63.15466964,62.87969906,62.87969906,28.02089931,58.62658842
86,8.8,5.067497402,5.65884,83.4,0,0,0.093956724,0.096974668,0.312612416,0.312612416,0,0,38.93454802,38.93454802,56.59964743,85.27681187,94.90028005,94.90028005,39.04787948,81.82344121
